-37.6532628592937	41.3649108118506	-43.9135705315369	-0.765852256259514	-1.20130249455885	-5.5537947688574	1	1	0
-43.1772259625777	-48.9954658975797	23.8764769388954	-1.39290146208509	-7.32441665347606	4.52645823577964	1	1	0
-3.35436395535105	-36.824737341361	-31.1785859448268	4.98997095870596	2.39116647471041	4.37468240210862	1	1	0
-22.9361986910181	-15.2427120060558	32.8000451039674	-4.52922932382698	-3.35623156807307	-7.16462912297882	1	1	0
-45.6721746435303	-17.0598199301537	19.8526042375402	-7.2295005354653	-4.65755465677193	1.31999675752461	1	1	0
11.5633013829036	33.2286535748771	-18.1942798891551	-6.60784168301788	-6.04343990647846	-5.0179598577542	1	1	0
-17.5675193347427	14.4231015988325	-0.309724740785455	3.0565519859994	-5.70964091401899	-2.56099443388109	1	1	0
18.1097161710948	18.2965882436839	-26.5976150634184	-6.81719263666004	-7.06277087119195	5.10848227387545	1	1	0
-16.8864332899428	-6.73827999833918	-23.9653575325907	-3.12384830753491	-0.775737290102558	5.230036911803	1	1	0
-43.4934019541945	1.52538274617413	-18.5696889093517	-2.68258907912099	6.17079673925305	6.60262669991877	10	0	0
