 -4.7275567E+14 -2.9946109E+14  6.9285964E+13  -2.334051      -1.924395     -0.9664676     -1.1598581E-14 -2.4476960E-14  2.2246060E-14   1.000000    
 -4.9159244E+13 -3.7781760E+14  3.0235120E+14  -2.041051      -1.453699      -1.119334     -2.2800963E-14 -2.0537933E-14  1.4650231E-14   1.000000    
 -1.2734445E+14  2.2005411E+14 -9.0243361E+13   1.403067       1.959708       1.992030     -1.9351225E-14  9.0116235E-14  3.4484131E-14   1.000000    
 -4.9914939E+14 -3.9410647E+14 -6.0227500E+13  -1.245025       1.981583     -0.7450131     -1.1254062E-14 -1.9873099E-14  3.1249576E-14   1.000000    
 -2.3873210E+14 -3.8664336E+13 -2.5575889E+13   1.114244      -1.375295      -1.079465     -1.5919744E-14 -6.7681598E-14  2.8196341E-14   1.000000    
  3.7027507E+14  3.0113355E+14 -3.9536952E+14 -0.8536599     -0.2739431      0.5919973     -5.2236660E-13  5.2070527E-14 -6.6060325E-13   1.000000    
 -3.0554808E+13  3.0018382E+14 -4.1596423E+14  -1.146889       2.081444       1.333448     -2.3811026E-14  5.2329306E-14 -2.7985819E-13   1.000000    
 -6.9259288E+13  2.3413046E+14 -3.5507672E+14   1.153318       2.321303     -0.9539742     -2.1801784E-14  7.9971755E-14  3.9753341E-13   1.000000    
  4.1370370E+14 -3.8142883E+14 -4.7172481E+14  -2.308757      -1.194119     -0.7446270      4.1177706E-13 -2.0386731E-14 -1.0929801E-13   1.000000    
  3.5724367E+14 -4.0278314E+14  3.9895575E+14 -8.6711943E-03  -2.341483     -0.1816877     -3.1079989E-13 -1.9536232E-14  1.2833881E-14   1.000000    
 -1.8293856E+14 -4.9899257E+13 -4.0036803E+14  0.9728068      0.8234651      2.7794589E-03   0.000000       0.000000       0.000000       1.000000    
  2.2065259E+14  3.6398324E+14  2.2592543E+14  -1.190757      -1.337433      -1.414131       0.000000       0.000000       0.000000       1.000000    
 -2.2279266E+13  1.5838324E+14 -4.3583355E+14   1.934472      0.2595373      -1.594408       0.000000       0.000000       0.000000       1.000000    
  1.8959321E+14  2.2371075E+14 -4.9364824E+14  0.7982534      0.2355231     -0.3062714       0.000000       0.000000       0.000000       1.000000    
  3.0458321E+14 -4.0503562E+14 -4.0877553E+13  5.1267341E-02  -1.015525       2.097927       0.000000       0.000000       0.000000       1.000000    
  4.4949792E+14  2.1989593E+14 -1.4320314E+14   1.292759      0.2221890     -0.2145081       0.000000       0.000000       0.000000       1.000000    
 -4.4983273E+14  4.6450450E+14  1.8740826E+14  0.7362036      -1.129174      -2.403515       0.000000       0.000000       0.000000       1.000000    
  2.9418171E+13 -4.5075319E+14  6.7022219E+11  -1.377873      -1.207924       1.742632       0.000000       0.000000       0.000000       1.000000    
  4.7461841E+14  3.5050208E+14 -3.0714194E+14   1.004978      0.7954246      -1.225925       0.000000       0.000000       0.000000       1.000000    
  4.2567146E+14 -1.8753572E+14 -3.2752310E+14  -2.029132       2.048516      -2.224652       0.000000       0.000000       0.000000       1.000000    
  4.2990576E+13 -3.8812479E+14 -4.7846271E+14  -1.453373      -2.480281      0.1622010       0.000000       0.000000       0.000000       1.000000    
  2.7289773E+13  4.9802542E+14 -2.0877524E+14  0.4555412      -1.724354     -0.7069618       0.000000       0.000000       0.000000       1.000000    
 -4.2047102E+14 -9.2038557E+13  1.1172418E+13  -1.319023       1.170296     -0.9724229       0.000000       0.000000       0.000000       1.000000    
 -3.3231776E+14 -1.8646797E+14 -3.6201340E+13   1.479724     -0.4108805     -0.4488538       0.000000       0.000000       0.000000       1.000000    
 -4.2562804E+14 -3.7237407E+14  3.9545153E+14  -2.217292       1.219918      -1.030661       0.000000       0.000000       0.000000       1.000000    
 -3.2956804E+14  3.9133205E+14  3.2425802E+14 -0.7567010      0.8597202       1.778177       0.000000       0.000000       0.000000       1.000000    
 -8.3645235E+13 -1.6027432E+14 -3.1078377E+14  0.4929064      -2.314887      -2.407612       0.000000       0.000000       0.000000       1.000000    
 -4.7040428E+14  4.1828794E+14  2.9291425E+14  -2.021986      -1.704337     -0.4787437       0.000000       0.000000       0.000000       1.000000    
 -3.2373501E+14 -1.7842700E+14 -2.5442279E+14  -2.010660      5.4138165E-02  -1.297039       0.000000       0.000000       0.000000       1.000000    
 -3.9447328E+14  4.5285722E+14  1.7176571E+14  8.6064599E-02  -1.413839      -2.215585       0.000000       0.000000       0.000000       1.000000    
  1.3159887E+13 -2.9443403E+14 -7.7526241E+12  -2.451636     -0.8692678       2.129683       0.000000       0.000000       0.000000       1.000000    
  1.4972254E+14  4.7204247E+14 -4.3814243E+14 -0.7398928      -1.215404       1.378814       0.000000       0.000000       0.000000       1.000000    
 -2.4321663E+14  1.7996978E+14  1.9177682E+14  -2.109789       2.212771     -0.7589464       0.000000       0.000000       0.000000       1.000000    
 -4.4547327E+14  4.5911355E+14  4.8420928E+14 -0.1414033       2.325020      -2.049283       0.000000       0.000000       0.000000       1.000000    
  2.5657438E+13  2.7982305E+13 -6.8471719E+12   1.376146      0.5562459     -0.8382155       0.000000       0.000000       0.000000       1.000000    
 -1.0193877E+14  3.2002798E+14  2.5931155E+14 -0.8437861       1.573298     -0.1719688       0.000000       0.000000       0.000000       1.000000    
  2.7639195E+14  5.1609984E+13 -1.0097121E+14  -1.974620     -6.3961670E-02  -2.401634       0.000000       0.000000       0.000000       1.000000    
 -2.0170238E+14 -1.3121876E+14 -2.8959273E+14  -1.448879      0.8883498      4.0659625E-02   0.000000       0.000000       0.000000       1.000000    
  2.0785182E+14  2.3730978E+14  1.4667417E+14  -2.219034      -1.115117     -0.3091732       0.000000       0.000000       0.000000       1.000000    
 -3.6178972E+13 -3.8702001E+14  2.1779876E+13  0.7141370       1.256015      0.2694189       0.000000       0.000000       0.000000       1.000000    
  3.3611270E+14 -6.5520468E+13  4.5897863E+14  -1.799135      0.2467155      -1.105811       0.000000       0.000000       0.000000       1.000000    
  2.8109198E+13 -2.8889698E+14 -3.6659720E+14 -5.5832576E-02  0.5261067      -2.307423       0.000000       0.000000       0.000000       1.000000    
  4.4070370E+13  6.3244656E+13  4.6625306E+14 -0.7591264      -1.556928       1.150531       0.000000       0.000000       0.000000       1.000000    
 -3.4107745E+14 -3.3057914E+14  2.7524598E+14   1.443355      -1.827574     -0.4074242       0.000000       0.000000       0.000000       1.000000    
 -1.6603466E+14 -4.0599413E+14  1.1628259E+14  -1.527374      4.1123737E-02   1.491016       0.000000       0.000000       0.000000       1.000000    
  1.5893822E+14 -4.4651165E+14 -3.6463762E+14  -2.252305       1.267638       1.506752       0.000000       0.000000       0.000000       1.000000    
  7.2139034E+13 -4.3082921E+14 -4.0039104E+14  -2.380903       2.095878       2.266280       0.000000       0.000000       0.000000       1.000000    
 -8.3306368E+13 -4.2517957E+13  7.2034856E+13   1.407049       1.153876       1.737885       0.000000       0.000000       0.000000       1.000000    
  2.2619315E+13  1.0554748E+13  2.2423452E+14 -0.1468416       1.380538      -2.137846       0.000000       0.000000       0.000000       1.000000    
 -3.8757592E+13  2.2760181E+12  1.8756979E+14   1.074600      -2.348690       1.250623       0.000000       0.000000       0.000000       1.000000    
 -4.1141062E+14  8.9143590E+13 -4.8189369E+14 -0.2128158       1.128299       1.544160       0.000000       0.000000       0.000000       1.000000    
  3.3704813E+14 -1.8523592E+14  3.0497613E+14  -1.828684      -2.191674      -2.330084       0.000000       0.000000       0.000000       1.000000    
  1.9674304E+14 -2.3582399E+14  3.4248747E+14   1.363449      -2.306703      0.8762514       0.000000       0.000000       0.000000       1.000000    
  9.9309534E+13  4.1814298E+14 -1.3666425E+14  7.6693863E-02   2.307711       1.053797       0.000000       0.000000       0.000000       1.000000    
  3.0666751E+14 -2.6538496E+14  4.2266424E+14  5.0290938E-02  0.5519650      -1.526110       0.000000       0.000000       0.000000       1.000000    
 -2.9744016E+13 -3.2585122E+14  2.6709947E+14  -1.436790     -0.9752491      0.8555123       0.000000       0.000000       0.000000       1.000000    
  3.5279264E+14  4.1870210E+14 -1.1324852E+14  -1.543599      5.9835561E-02  3.5330966E-02   0.000000       0.000000       0.000000       1.000000    
  3.6448129E+14 -1.5106329E+14 -3.0784785E+14  -1.251995       1.628439      0.5242487       0.000000       0.000000       0.000000       1.000000    
 -3.6345258E+14 -1.1103944E+14 -1.7459393E+14  2.8145174E-02   1.150569     -0.8864118       0.000000       0.000000       0.000000       1.000000    
 -1.5901697E+14 -1.9335903E+14  2.9976485E+13 -0.1496460       1.941241       1.258501       0.000000       0.000000       0.000000       1.000000    
 -3.0087599E+12  2.6515373E+14 -2.9383069E+14 -0.7901136     -0.1914949      -1.229706       0.000000       0.000000       0.000000       1.000000    
 -4.3950310E+14 -4.0225278E+14  4.1267774E+14   2.295770      -1.637121      -1.254622       0.000000       0.000000       0.000000       1.000000    
 -4.2546456E+14  2.0259408E+14 -4.0855719E+14  -1.123330      0.3048739     -0.4739303       0.000000       0.000000       0.000000       1.000000    
 -7.4009548E+12 -7.0767958E+13  3.3745588E+14   2.334790      0.5282462      -1.749342       0.000000       0.000000       0.000000       1.000000    
 -1.7099261E+14  4.2600912E+14  3.9864276E+14 -0.9715936     -0.7005255       2.184014       0.000000       0.000000       0.000000       1.000000    
 -3.6410367E+14  3.5282364E+14  1.4014972E+14   1.093723       1.439411      0.1106907       0.000000       0.000000       0.000000       1.000000    
